composer,filename,filepath,pitch_range,average_pitch,pitch_class_entropy,leap_ratio,melodic_contour,interval_histogram_unique_count,key_stability,modulation_frequency,chord_vocabulary_size,dissonance_ratio,tonal_gravity,note_density,duration_variance,syncopation_index,rest_ratio,rhythmic_entropy,piece_length,repetition_ratio,dynamic_range,voice_count,texture_density
bach,bwv108.6.mid,data/midi/bach/bwv108.6.mid,38,63.034013605442176,0.8346700605059045,0.931740614334471,0.3098591549295774,28,0.965599511009006,0.0,19,0.1294326241134751,0.5102040816326531,5.653846153846154,0.0789746170577074,0.6564625850340136,0.0,0.4814569362829228,13,0.9996746322329272,0,4,3.918367346938776
bach,maestro_Prelude_and_Fugue_in_C_Minor__WTC_II__BWV_871.mid,data/midi/bach/maestro_Prelude_and_Fugue_in_C_Minor__WTC_II__BWV_871.mid,46,62.63035019455253,0.8858101603311967,0.7051948051948052,0.4413892908827785,36,0.9276270319341156,1.8333333333333333,143,0.2611664295874822,0.55,1.5943477511631916,0.6731921951323457,0.7911802853437094,1.4211614682061,0.6871144891984243,120,0.99271280301907,90,1,2.5593869731800765
bach,maestro_Prelude_and_Fugue_in_C_sharp_major__WTC_I__BWV_848.mid,data/midi/bach/maestro_Prelude_and_Fugue_in_C_sharp_major__WTC_I__BWV_848.mid,45,63.17003367003367,0.862221688161419,0.7234401349072512,0.4839285714285714,36,0.9550661080021096,2.3529411764705883,120,0.267870036101083,0.7000000000000001,1.4558823529411764,0.114172357853381,0.8383838383838383,1.2220179738562102,0.4241515918747605,102,0.9878065486039184,59,1,2.2595573440643864
bach,maestro_Prelude_and_Fugue_in_B-flat_Minor__WTC_I__BWV_867.mid,data/midi/bach/maestro_Prelude_and_Fugue_in_B-flat_Minor__WTC_I__BWV_867.mid,46,64.43468208092486,0.906328470525827,0.7835648148148148,0.4817073170731707,38,0.9316042841623358,2.038216560509554,161,0.2578816371681416,0.17500000000000002,1.281165144408788,1.5443391953549326,0.7352601156069364,1.5657862256233035,0.7369610610490432,157,0.9907188324396776,87,1,3.3562895291637385
bach,maestro_Partita_No__2_in_C_Minor__I__Sinfonia.mid,data/midi/bach/maestro_Partita_No__2_in_C_Minor__I__Sinfonia.mid,49,66.54013015184381,0.9209507703270844,0.6492942453854506,0.4765100671140939,39,0.9222646297870984,2.3308270676691727,145,0.3377413382702988,0.5,1.672056823333837,0.5363836348329498,0.8210412147505423,1.1647272177724062,0.4832243844439208,133,0.99205092658669,82,1,2.3021077283372366
bach,bwv148.6.mid,data/midi/bach/bwv148.6.mid,34,61.63861386138614,0.8424075892494535,0.9253731343283582,0.3065326633165829,26,0.915260583523176,1.6666666666666663,21,0.1072261072261072,0.0,4.208333333333333,0.1554259386334673,0.594059405940594,0.1666666666666666,0.6803983408496893,12,0.9971926340559294,0,4,3.958904109589041
bach,maestro_English_Suite_no__3_in_G_Minor__Prelude.mid,data/midi/bach/maestro_English_Suite_no__3_in_G_Minor__Prelude.mid,46,62.87522935779816,0.9169248462401236,0.6599264705882353,0.4150110375275938,32,0.9689166351697543,1.4117647058823528,117,0.2439024390243902,0.375,1.6029411764705883,0.1240041522879667,0.8366972477064221,1.0960784313725482,0.291952208770055,85,0.9925265386573662,84,1,2.4680691209616827
bach,bwv114.7.mid,data/midi/bach/bwv114.7.mid,33,60.40068493150685,0.836933536180716,0.9415807560137456,0.3472222222222222,25,0.9737909632844222,1.4285714285714284,21,0.1727748691099476,1.0309278350515463,5.214285714285714,0.0814704916494652,0.6267123287671232,0.0,0.5967272965589628,14,0.999912668646224,0,4,3.9690721649484537
bach,maestro_Prelude_and_Fugue_in_B_Minor__WTC_II.mid,data/midi/bach/maestro_Prelude_and_Fugue_in_B_Minor__WTC_II.mid,46,61.60248447204969,0.8976172235314578,0.7189054726368159,0.4677640603566529,36,0.9637489200669594,1.9642857142857144,116,0.324764353041988,0.475,1.7945383615084527,0.13445805417315,0.8745341614906832,1.239829091584618,0.5036486557122584,112,0.9947898514540012,70,1,2.0764627659574466
bach,maestro_Prelude_and_Fugue_in_C_Major__WTC_II__BWV_870.mid,data/midi/bach/maestro_Prelude_and_Fugue_in_C_Major__WTC_II__BWV_870.mid,48,61.21661721068249,0.885484971561141,0.7326732673267327,0.4958677685950413,35,0.9414250495566704,2.307692307692308,118,0.2722126929674099,0.125,2.0182997837298284,0.7769682682709125,0.8120672601384767,1.3466977208451163,0.609061380048917,117,0.9875220742254668,70,1,2.891764705882353
bach,bwv130.6.mid,data/midi/bach/bwv130.6.mid,41,64.01388888888889,0.762504619650662,0.8815331010452961,0.3297491039426523,29,0.8885027909675028,0.0,21,0.1368301026225769,0.875,5.647058823529412,0.2777657214506173,0.5277777777777778,1.9215686274509804,0.8007787926470784,16,0.9996753598876126,0,8,5.0375
bach,bwv153.5.mid,data/midi/bach/bwv153.5.mid,31,59.62240663900415,0.9086033481173006,0.925,0.3060344827586206,25,0.8949485583211155,1.25,14,0.1227154046997389,0.821917808219178,3.765625,0.277246431707443,0.5477178423236515,0.0,0.4402203329645395,16,0.9992830104770184,0,4,3.73972602739726
bach,maestro_Prelude_and_Fugue_in_D_Major__WTC_I__BWV_850.mid,data/midi/bach/maestro_Prelude_and_Fugue_in_D_Major__WTC_I__BWV_850.mid,45,63.21111111111111,0.8688783871877632,0.7158774373259053,0.4732142857142857,36,0.9601330321712528,2.159090909090909,103,0.3148076175670423,0.275,1.0121836925960637,0.5579641953875171,0.8277777777777777,1.3160731021555752,0.5442036645709705,88,0.993878887522027,60,1,2.492537313432836
bach,maestro_Prelude_and_Fugue_in_D_Major__WTC_II__BWV_874.mid,data/midi/bach/maestro_Prelude_and_Fugue_in_D_Major__WTC_II__BWV_874.mid,47,61.16653258246178,0.8780473525659923,0.8494363929146538,0.4775993237531699,39,0.9246802012616548,2.3529411764705883,153,0.2876290925071413,0.4,1.6367826182376826,0.7543200715460949,0.7337087691069992,1.5465818062109078,0.685549818111241,187,0.9874607479951056,86,1,3.026129317980513
bach,maestro_Prelude___Fugue_in_G_Minor__WTK_II.mid,data/midi/bach/maestro_Prelude___Fugue_in_G_Minor__WTK_II.mid,46,62.16650898770104,0.9215045936355726,0.7490530303030303,0.4793554884189325,32,0.9134329329369354,2.17948717948718,119,0.2096182876860038,0.2,1.4441534783103724,2.429040798226517,0.8164616840113529,1.0192417169532064,0.5674669234652828,156,0.9947123306665864,88,1,2.597254004576659
bach,maestro_Prelude_and_Fugue_in_C-sharp_Major__BWV_848.mid,data/midi/bach/maestro_Prelude_and_Fugue_in_C-sharp_Major__BWV_848.mid,47,63.34597875569044,0.8678855682138275,0.743161094224924,0.4904458598726114,34,0.9581052603224068,2.380952380952381,134,0.2862535388486945,0.475,1.569047619047619,0.0964461629938015,0.8163884673748103,1.2184523809523828,0.437167165300429,105,0.9890799351535924,96,1,2.319284802043423
bach,bwv146.8.mid,data/midi/bach/bwv146.8.mid,34,60.22968197879859,0.8074035818657738,0.9290780141843972,0.3154121863799283,28,0.947359782235068,1.875,18,0.140893470790378,1.3131313131313131,4.421875,0.1503499232104284,0.5477031802120141,0.0,0.5946299765711435,16,0.9996460010992304,0,4,3.95959595959596
bach,maestro_Partita_No__1_in_B-Flat_Major__BWV_825__Complete_.mid,data/midi/bach/maestro_Partita_No__1_in_B-Flat_Major__BWV_825__Complete_.mid,58,65.39871210088543,0.8760700927778872,0.7112184648416533,0.5127543708799083,45,0.9229369312967196,2.2478991596638656,153,0.2401587558723473,0.15,1.84208575311998,1.3327573273527276,0.8422323584652536,1.2319288273816902,0.5006011129924984,476,0.9931051237793652,103,1,2.340414417551802
bach,bwv116.6.mid,data/midi/bach/bwv116.6.mid,31,63.51376146788991,0.8203663613691633,0.9308755760368664,0.3209302325581395,24,0.941285201771683,0.7692307692307693,20,0.1207729468599033,1.4084507042253522,4.1923076923076925,0.2960609376315125,0.5779816513761468,0.0,0.7395214019723472,13,0.9960092231235992,0,4,3.943661971830986
bach,maestro_Partita_No__6_in_E_Minor.mid,data/midi/bach/maestro_Partita_No__6_in_E_Minor.mid,53,63.634135855546,0.9378630204752332,0.7529563534723716,0.5093405356740941,46,0.941858462537497,2.111801242236025,171,0.2948100588550026,0.125,1.711867525298988,1.0833114151662504,0.8370593293207222,1.2551977920883228,0.5175562585235963,644,0.9896549613785685,102,1,2.381043745203377
bach,maestro_Prelude_and_Fugue_in_D_Minor__Book_II.mid,data/midi/bach/maestro_Prelude_and_Fugue_in_D_Minor__Book_II.mid,44,62.64022662889519,0.9093231233030646,0.6780141843971631,0.4663677130044843,35,0.93969982282149,1.862745098039216,118,0.3402540302882266,0.42500000000000004,1.7303921568627452,0.2695936918458717,0.7932011331444759,1.3468137254901946,0.676349511505184,102,0.989214579458694,61,1,2.6562922868741543
bach,bwv151.5.mid,data/midi/bach/bwv151.5.mid,33,62.77976190476191,0.7862079029158016,0.9700598802395208,0.3212121212121212,25,0.9324633766903554,2.0,16,0.1352201257861635,1.1111111111111112,4.2,0.1943027210884353,0.5833333333333334,0.1,0.6023059097112313,10,0.997518277202731,0,4,3.962962962962963
bach,bwv136.6.mid,data/midi/bach/bwv136.6.mid,44,68.06181818181818,0.8401634833828555,0.9124087591240876,0.3015267175572519,37,0.9224697757871738,1.6666666666666663,23,0.148849797023004,0.12048192771084337,5.729166666666667,0.278801652892562,0.6290909090909091,0.0,0.5412283743938842,12,0.9913531661776178,0,5,4.72289156626506
bach,bwv1.6.mid,data/midi/bach/bwv1.6.mid,36,62.43253968253968,0.7548808019102128,0.882703777335984,0.4192872117400419,24,0.9386187381608418,0.0,24,0.1202143950995405,1.1042944785276074,6.3,0.1377511652809271,0.6488095238095238,0.0625,0.694169124237791,20,0.9993399718656872,0,5,4.496932515337424
bach,maestro_Prelude_and_Fugue_in_A-flat_Major__WTC_I.mid,data/midi/bach/maestro_Prelude_and_Fugue_in_A-flat_Major__WTC_I.mid,48,61.930619796484734,0.8558281617829827,0.7407407407407407,0.4845857418111753,39,0.9224354516470932,1.8103448275862069,138,0.2666263603385732,0.0,2.3032670454545454,0.4214841658529878,0.7853839037927844,1.4266690340909096,0.6829300541124353,116,0.9876130314138328,77,1,2.7792706333973127
bach,maestro_Prelude_and_Fuge_in_G-sharp_Minor__WTC_I__BWV_863.mid,data/midi/bach/maestro_Prelude_and_Fuge_in_G-sharp_Minor__WTC_I__BWV_863.mid,46,61.47445887445888,0.9205810210128494,0.7937608318890814,0.5127504553734062,37,0.9391576457267932,2.550335570469799,157,0.2800668998023415,0.05,1.828496042216359,1.0915918096654027,0.7151515151515152,1.4835092348284975,0.6677354726638952,149,0.9860880113635854,80,1,3.1381618989653077
bach,bwv153.1.mid,data/midi/bach/bwv153.1.mid,31,62.33210332103321,0.8540573457936489,0.925925925925926,0.3091603053435114,26,0.8844431853836743,0.0,19,0.1345029239766081,1.6666666666666665,4.839285714285714,0.0815450497678408,0.6088560885608856,0.0,0.5701612053404087,14,0.998490611267738,0,4,3.9
bach,bwv112.5.mid,data/midi/bach/bwv112.5.mid,31,60.608108108108105,0.8295152790637165,0.928813559322034,0.3,28,0.9601326294829734,1.4285714285714284,18,0.1163194444444444,1.4285714285714284,5.285714285714286,0.0772347516435354,0.6385135135135135,0.0,0.5885240585668978,14,0.9989253545869908,0,4,3.959183673469388
bach,bwv110.7.mid,data/midi/bach/bwv110.7.mid,36,64.17961165048544,0.8150045574893698,0.9365853658536586,0.3019801980198019,28,0.9546295139144864,0.0,20,0.1240875912408759,0.0,4.681818181818182,0.0855877085493448,0.6019417475728155,0.0,0.5617997129123695,11,0.9999721778057832,0,4,3.957142857142857
beethoven,maestro_Sonata_No__17_in_D_Minor__Op__31_No__2__First_Movement.mid,data/midi/beethoven/maestro_Sonata_No__17_in_D_Minor__Op__31_No__2__First_Movement.mid,60,58.69265367316342,0.9200662326931018,0.6366366366366366,0.5649913344887348,41,0.7935639152880425,2.3115577889447234,102,0.1596783457782883,0.275,0.7764842840512224,5.73879461443691,0.782608695652174,0.8564221963523488,0.5790886300739482,199,0.9877617649554368,89,1,2.629694835680751
beethoven,maestro_Sonata_No__27_in_E_Minor__Op__90__First_Movement.mid,data/midi/beethoven/maestro_Sonata_No__27_in_E_Minor__Op__90__First_Movement.mid,61,63.17710196779964,0.9002844474696104,0.7114695340501792,0.4586776859504132,41,0.928780628216046,2.4516129032258065,122,0.2578980294025649,0.275,0.9016129032258065,0.4361924316109531,0.7280858676207513,1.2530913978494618,0.7248336158181058,155,0.9869657040603,109,1,3.0482425913163333
beethoven,maestro_Sonata_No__24_in_F-Sharp_Major__Op__78.mid,data/midi/beethoven/maestro_Sonata_No__24_in_F-Sharp_Major__Op__78.mid,62,66.0263852242744,0.8836968933795856,0.7244718309859155,0.4952015355086372,41,0.8836821150511999,2.682119205298013,168,0.2646361862280457,0.725,0.9377964121245446,0.318912586514339,0.8240985048372911,1.285311705271835,0.4992325736154613,302,0.9842532516320274,102,1,3.0017569546120058
beethoven,maestro_Sonata_No__15_in_D_Major__Op__28__I__Allegro.mid,data/midi/beethoven/maestro_Sonata_No__15_in_D_Major__Op__28__I__Allegro.mid,58,60.26761565836299,0.8811799894797889,0.6745014245014245,0.4593262119967132,48,0.923884491505044,1.973684210526316,131,0.1978723404255319,0.22499999999999998,1.5338427947598254,0.4880202673893863,0.802846975088968,1.4720705967976686,0.553029966326914,228,0.987583401104352,104,1,2.857485440219253
beethoven,maestro_Sonata_No__23_in_F_Minor__Op__57__Appassionata___First_Movement.mid,data/midi/beethoven/maestro_Sonata_No__23_in_F_Minor__Op__57__Appassionata___First_Movement.mid,67,59.40187541862023,0.8990749288901567,0.5167560321715817,0.4655704008221993,55,0.8053818327437936,2.28956228956229,166,0.1530704394942805,0.3,1.2567340067340067,0.3943185150558227,0.7957133288680509,1.180204826038159,0.4850783964699025,297,0.9795599633529956,109,1,2.793303453730556
beethoven,maestro_Sonata_No__23__Op__57_in_F_Minor___Appassionata___I__Allegro_assai.mid,data/midi/beethoven/maestro_Sonata_No__23__Op__57_in_F_Minor___Appassionata___I__Allegro_assai.mid,67,57.47304832713755,0.896575470215778,0.4697674418604651,0.4467766116941529,55,0.8249979120088065,2.364341085271318,165,0.1613432403744089,0.275,1.0426356589147288,0.2228947520456845,0.820631970260223,1.0523255813953498,0.4047547559715311,258,0.9854133311124345,107,1,2.693266832917706
beethoven,maestro_Sonata_No__21_in_C_Major__Op__53___Waldstein___First_Movement.mid,data/midi/beethoven/maestro_Sonata_No__21_in_C_Major__Op__53___Waldstein___First_Movement.mid,62,64.54194078947368,0.9648893271075626,0.8222222222222222,0.470335339638865,43,0.8761812818329517,2.4615384615384617,182,0.2208750320759558,0.17500000000000002,1.1543390554544737,0.6143347921280466,0.819078947368421,1.2337631516493914,0.5264869849957732,260,0.9812227146393144,110,1,3.17039586919105
beethoven,maestro_Sonata_No__26_in_E-Flat_Major__Op__81a___Les_Adiex___First_Movement.mid,data/midi/beethoven/maestro_Sonata_No__26_in_E-Flat_Major__Op__81a___Les_Adiex___First_Movement.mid,64,62.14360587002096,0.886504017698462,0.7397691500524659,0.4841628959276018,48,0.9480782316108468,2.0,195,0.2841639173467616,0.17500000000000002,1.1740334324684647,0.7774410075199206,0.8469601677148847,1.4174956414726716,0.5626325264696633,200,0.982136034988844,107,1,3.3258224425416856
beethoven,maestro_Sonata_No__21__Op__53___Waldstein___I__Allegro_con_brio.mid,data/midi/beethoven/maestro_Sonata_No__21__Op__53___Waldstein___I__Allegro_con_brio.mid,63,64.05343511450381,0.9576344668025168,0.8024017467248908,0.4820809248554913,43,0.8926413728544993,2.5316455696202533,177,0.2329282789591863,0.22499999999999998,0.9593722755013078,0.5126768449158503,0.8200654307524536,1.1109851787271166,0.5531618311165145,237,0.9783433177406482,107,1,3.287797147385103
beethoven,maestro_Eroica_Variations__Op__35.mid,data/midi/beethoven/maestro_Eroica_Variations__Op__35.mid,63,62.60082587749484,0.8682778938753728,0.7480206540447504,0.5067415730337078,55,0.945552168976463,1.3829787234042554,226,0.2300082440230832,0.65,1.0821747765640517,0.8989674059389667,0.7873365450791466,1.159632571996034,0.5482900818428613,658,0.989037436583485,97,1,2.8881945387854917
beethoven,maestro_Sonata_No__21_in_C_major__Op__53___Waldstein___I__Allegro_con_brio.mid,data/midi/beethoven/maestro_Sonata_No__21_in_C_major__Op__53___Waldstein___I__Allegro_con_brio.mid,63,63.4423305588585,0.9625031759810168,0.8476190476190476,0.455,44,0.859075588352599,2.3728813559322037,180,0.2322051282051282,0.25,0.8882239042422109,0.5858894641749335,0.8323424494649228,1.1205773631402955,0.5808624875489674,236,0.9872078861697916,91,1,3.23171500630517
beethoven,opus18no1_movement4.mid,data/midi/beethoven/opus18no1_movement4.mid,57,63.89677419354839,0.9274938743252364,0.8675908221797323,0.3796711509715994,53,0.925731749963528,1.837270341207349,145,0.2694305239179954,0.42500000000000004,5.4921259842519685,0.0824470037926314,0.7292712066905616,0.9350393700787402,0.5380112622739165,381,0.9896715945200376,82,4,3.40394973070018
beethoven,maestro_Fantasia__Op__77.mid,data/midi/beethoven/maestro_Fantasia__Op__77.mid,58,62.80385487528345,0.9558609404669882,0.7457434733257662,0.5287958115183246,40,0.7524354468903336,1.9696969696969695,164,0.2314250913520097,0.125,0.8300525448984394,0.9112804739137612,0.8140589569160998,1.1595169006352442,0.62944973752674,264,0.9875701205378352,117,1,3.0704
beethoven,movement4.mid,data/midi/beethoven/movement4.mid,57,63.89677419354839,0.9274938743252364,0.8675908221797323,0.3796711509715994,53,0.925731749963528,1.837270341207349,145,0.2694305239179954,0.42500000000000004,5.4921259842519685,0.0824470037926314,0.7292712066905616,0.9350393700787402,0.5380112622739165,381,0.9896715945200376,82,4,3.40394973070018
beethoven,maestro_Sonata_No__3_in_C_Major__Op__2_No__3__I__and_II_.mid,data/midi/beethoven/maestro_Sonata_No__3_in_C_Major__Op__2_No__3__I__and_II_.mid,61,62.75910364145658,0.9546755694624988,0.7767398411957029,0.5063976377952756,42,0.8780693420965683,2.3660714285714284,153,0.2307594776214023,0.17500000000000002,1.184516129032258,0.5792445518512416,0.8132586367880486,1.3098156682027646,0.6822357494534886,448,0.983165208750783,109,1,2.8786764705882355
beethoven,maestro_Bagtellen__Op_126.mid,data/midi/beethoven/maestro_Bagtellen__Op_126.mid,66,63.72730051971874,0.9701244455416852,0.7813455657492355,0.4880398671096345,57,0.6526176439395297,1.9507908611599296,197,0.2180401260155861,0.3,1.4187811754500108,0.5986588107733853,0.7881381840415775,1.3777199450589164,0.6037682594771234,569,0.98676109656285,116,1,2.633553044569993
beethoven,maestro_Sonata_No__27__Op__90__I__Mit_Lebhaftigkeit_und_durchaus_mit_Empfindung_und_Ausd.mid,data/midi/beethoven/maestro_Sonata_No__27__Op__90__I__Mit_Lebhaftigkeit_und_durchaus_mit_Empfindung_und_Ausd.mid,61,62.61032028469751,0.8930319652566409,0.7130124777183601,0.470468431771894,47,0.9183356528745122,2.1875,103,0.2450408401400233,0.22499999999999998,0.8773253544946013,0.559761218266683,0.7704626334519573,1.1283985950305722,0.7000780413394275,160,0.9862331209214258,97,1,2.9556616643929057
beethoven,opus18no1_movement2.mid,data/midi/beethoven/opus18no1_movement2.mid,57,61.272350993377486,0.930250141439316,0.819047619047619,0.4161248374512353,44,0.9165956638348526,1.7272727272727273,104,0.2630312750601443,0.35000000000000003,4.880808080808081,0.2916145178037239,0.7508278145695364,0.9264309764309764,0.4886006738305451,110,0.960974514940766,100,4,3.6373456790123457
beethoven,maestro_Sonata_No__17_in_D_minor__Op__31_No__2__1st_mov_.mid,data/midi/beethoven/maestro_Sonata_No__17_in_D_minor__Op__31_No__2__1st_mov_.mid,59,57.090725806451616,0.9267387548912612,0.7373737373737373,0.6210762331838565,36,0.7589012267474019,2.1637426900584797,116,0.1970617318830343,0.25,0.6598669623059867,15.338395532314069,0.6270161290322581,0.8160753880266075,0.7724505879346031,171,0.992685576211111,97,1,3.241216216216216
beethoven,maestro_Sonata_No__24_in_F-sharp_Major__Op__78__First_Movement.mid,data/midi/beethoven/maestro_Sonata_No__24_in_F-sharp_Major__Op__78__First_Movement.mid,62,67.55958549222798,0.8815648329981546,0.7250324254215305,0.4813753581661891,38,0.8795528569799521,2.0,137,0.2602665948566043,0.725,1.3643593519882178,0.3600696029125316,0.905440414507772,1.3567010309278378,0.5021218849462645,140,0.987379003020414,103,1,3.026213050752928
beethoven,maestro_Rondo_a_capriccioso__Rage_over_a_Lost_Penny___Op__129.mid,data/midi/beethoven/maestro_Rondo_a_capriccioso__Rage_over_a_Lost_Penny___Op__129.mid,58,63.478125,0.95878289035335,0.8247261345852895,0.5017064846416383,47,0.9234688431420548,2.722222222222222,156,0.2520288137138688,0.4,0.8888888888888888,0.1337198723687066,0.8078125,1.216435185185188,0.5816080869790817,180,0.9890907522524128,83,1,3.1201885310290653
beethoven,movement1.mid,data/midi/beethoven/movement1.mid,58,64.64119772844604,0.942374541951064,0.7325071004389362,0.4011758118701007,49,0.8953876549289148,2.428115015974441,122,0.2263212240683375,0.44999999999999996,3.973333333333333,0.7005018898077251,0.5784718637067631,0.8274358974358974,0.5793084953580395,313,0.9739052275309462,82,4,3.4903995848469123
beethoven,opus18no1_movement3.mid,data/midi/beethoven/opus18no1_movement3.mid,51,63.367816091954026,0.9402431039846276,0.6867388362652233,0.4885386819484241,41,0.8580978382075979,2.620689655172414,105,0.2999845845537228,0.025,1.380952380952381,112.5962885398966,0.2474645030425963,0.1718020541549953,0.4190426886426729,145,0.992284284800188,100,4,5.1354359925788495
beethoven,maestro_Sonata_No__16_in_G_Major__Op__31_No__1__I__and_II_.mid,data/midi/beethoven/maestro_Sonata_No__16_in_G_Major__Op__31_No__1__I__and_II_.mid,59,60.7855579868709,0.9058886420955932,0.6929392446633826,0.5254556882463859,44,0.8802333868241453,2.1867881548974943,166,0.2484934420418291,0.35000000000000003,1.0021014161717678,1.0323044733010185,0.8074398249452954,1.1491548652352608,0.5655294772708517,439,0.99026146927619,90,1,2.842434347644852
beethoven,maestro_Sonata_No__11_in_E-flat_Major__Op__22__Complete_.mid,data/midi/beethoven/maestro_Sonata_No__11_in_E-flat_Major__Op__22__Complete_.mid,60,61.8319118692253,0.9282959522938506,0.6889441876999645,0.4883903974813066,50,0.9004061682931596,1.664145234493192,223,0.2748071884571386,0.22499999999999998,1.0564715452241653,0.5456245275537343,0.8216062544420754,1.284234896599204,0.6116435159761728,661,0.9898072706429872,103,1,2.882417281925075
beethoven,opus18no1_movement1.mid,data/midi/beethoven/opus18no1_movement1.mid,58,64.64119772844604,0.942374541951064,0.7325071004389362,0.4011758118701007,49,0.8953876549289148,2.428115015974441,122,0.2263212240683375,0.44999999999999996,3.973333333333333,0.7005018898077251,0.5784718637067631,0.8274358974358974,0.5793084953580395,313,0.9739052275309462,82,4,3.4903995848469123
beethoven,maestro_Sonata_No__3__Op__2_No__3_in_C_major__I__Allegro_con_brio.mid,data/midi/beethoven/maestro_Sonata_No__3__Op__2_No__3_in_C_major__I__Allegro_con_brio.mid,57,61.62678936605317,0.9263172746008498,0.7881269191402251,0.4678800856531049,40,0.9359217474656416,1.9469026548672568,139,0.2496654559357675,0.42500000000000004,1.0642002176278564,0.7759662312409012,0.8026584867075665,1.202121871599564,0.5788923786000052,226,0.9731051978515568,97,1,3.0369061641146446
beethoven,movement3.mid,data/midi/beethoven/movement3.mid,51,63.367816091954026,0.9402431039846276,0.6867388362652233,0.4885386819484241,41,0.8580978382075979,2.620689655172414,105,0.2999845845537228,0.025,1.380952380952381,112.5962885398966,0.2474645030425963,0.1718020541549953,0.4190426886426729,145,0.992284284800188,100,4,5.1354359925788495
beethoven,maestro_Sonata_No__21_in_C_Major__Op__53__First_Movement.mid,data/midi/beethoven/maestro_Sonata_No__21_in_C_Major__Op__53__First_Movement.mid,62,62.865363735070574,0.9580268397821932,0.7989130434782609,0.4936120789779326,47,0.884629352010234,2.406639004149377,188,0.227717957624175,0.2,0.9352627570449352,0.8657143298766375,0.8414766558089034,1.1876956926461903,0.5315095963135069,241,0.982849548906769,107,1,3.19748427672956
beethoven,maestro_Sonata_No__3_in_C_Major__Op__2_No__3__First_Movement.mid,data/midi/beethoven/maestro_Sonata_No__3_in_C_Major__Op__2_No__3__First_Movement.mid,57,62.06308169596691,0.9345326583692456,0.7960662525879917,0.468682505399568,39,0.93321853784431,2.0,141,0.2241941015089163,0.44999999999999996,1.1103243708736006,0.5007336497143885,0.8521199586349535,1.2551908908238445,0.5778138699120227,215,0.9686597825807874,102,1,3.13868328788469
beethoven,movement2.mid,data/midi/beethoven/movement2.mid,57,61.272350993377486,0.930250141439316,0.819047619047619,0.4161248374512353,44,0.9165956638348526,1.7272727272727273,104,0.2630312750601443,0.35000000000000003,4.880808080808081,0.2916145178037239,0.7508278145695364,0.9264309764309764,0.4886006738305451,110,0.960974514940766,100,4,3.6373456790123457
beethoven,maestro_Sonata_No__23_in_F_Minor__Op__57__First_Movement.mid,data/midi/beethoven/maestro_Sonata_No__23_in_F_Minor__Op__57__First_Movement.mid,65,58.62157809983897,0.913157152071854,0.5358581788879936,0.454225352112676,54,0.7999655999844963,2.5190839694656484,177,0.1780418003642355,0.325,1.1806083650190111,0.3253069240563114,0.8502415458937198,1.09394803548796,0.3926719513939332,262,0.9790369729683668,109,1,2.7673384706579727
beethoven,maestro_15_Variations_and_Fugue_in_Eb_on_an_Original_Theme___Eroica_Variations____Op_35.mid,data/midi/beethoven/maestro_15_Variations_and_Fugue_in_Eb_on_an_Original_Theme___Eroica_Variations____Op_35.mid,60,63.072957491709374,0.8728276607243102,0.732509047044632,0.5113562621674238,54,0.9417284596852412,1.5384615384615383,211,0.2253222940531549,0.6,1.1572948770134326,0.8365302475850894,0.8480554718118782,1.1199918590451878,0.5159333562288988,702,0.987209323771134,98,1,2.7493799765043727
beethoven,maestro_Bagatelles__Op__126__Complete_.mid,data/midi/beethoven/maestro_Bagatelles__Op__126__Complete_.mid,65,64.30840524129114,0.971708545900686,0.7327365728900256,0.5076708507670851,58,0.7039776946402453,2.155172413793103,179,0.2008243500317057,0.25,1.3417667238421955,0.3256391543266222,0.7913071268775966,1.2881646655231542,0.6285910973292532,580,0.9853833639373382,100,1,2.4734932155254024
beethoven,maestro_Sonata_No__3_in_C_Major__Op__2_No__3__I__Allegro_con_brio.mid,data/midi/beethoven/maestro_Sonata_No__3_in_C_Major__Op__2_No__3__I__Allegro_con_brio.mid,57,61.65794573643411,0.93211304900792,0.7904946653734238,0.4712525667351129,44,0.9294203871360696,2.062780269058296,141,0.2284554786345189,0.35000000000000003,1.128382687927107,0.763484803055038,0.7897286821705426,1.1814123006833703,0.62676319856705,223,0.9670153090629288,93,1,3.247287691732136
beethoven,maestro_Andante_favori_in_F_Major__WoO_57.mid,data/midi/beethoven/maestro_Andante_favori_in_F_Major__WoO_57.mid,60,58.08418891170431,0.8915054704229951,0.7219178082191781,0.499630450849963,50,0.9150120102341932,1.83206106870229,158,0.1961762964216225,0.65,1.3813425780018909,0.5792562476546261,0.8459958932238193,1.2269933816577392,0.6147937475137057,262,0.9774604857649096,95,1,2.998998330550918
beethoven,opus133.mid,data/midi/beethoven/opus133.mid,58,66.26288401881317,0.9706770639096792,0.7620096076861489,0.471549112938122,55,0.5734040797068699,2.793522267206478,296,0.3049110410897864,0.15,2.628007889546351,91.0307482274518,0.6486540578404884,0.455292570677186,0.3945600547244427,741,0.9899771729967712,82,4,3.7522875816993455
